geoid,median_income,no_vehicle,commuters_total,commuters_transit,transit_share
36047056200,122292.0,75.0,639.0,170.0,0.26604068857589985
36047056301,139760.0,977.0,2719.0,1027.0,0.37771239426259656
36047056302,76908.0,613.0,982.0,532.0,0.5417515274949084
36047056400,84524.0,223.0,1115.0,457.0,0.4098654708520179
36047056500,113634.0,1373.0,2153.0,1120.0,0.5202043660009289
36047056600,79236.0,283.0,988.0,464.0,0.46963562753036436
36047056800,88661.0,118.0,672.0,292.0,0.43452380952380953
36047056900,155804.0,490.0,1056.0,530.0,0.5018939393939394
36047057000,77121.0,654.0,1654.0,746.0,0.45102781136638453
36047057100,135188.0,1463.0,2642.0,1320.0,0.4996214988644966
36047057200,40330.0,1414.0,1756.0,793.0,0.4515945330296128
36047057300,106765.0,752.0,1531.0,848.0,0.5538863487916394
36047057400,89125.0,238.0,1364.0,499.0,0.3658357771260997
36047057500,138750.0,1368.0,3386.0,1516.0,0.4477259303012404
36047057600,81711.0,456.0,1425.0,687.0,0.48210526315789476
36047057800,53939.0,546.0,1245.0,625.0,0.5020080321285141
36047057901,140781.0,329.0,756.0,394.0,0.5211640211640212
36047057902,,0.0,0.0,0.0,
36047058000,36984.0,604.0,1591.0,978.0,0.6147077309868008
36047058200,54567.0,471.0,1094.0,633.0,0.5786106032906764
36047058400,71944.0,645.0,1668.0,749.0,0.4490407673860911
36047058600,79143.0,230.0,1132.0,507.0,0.44787985865724383
36047058800,85074.0,583.0,1663.0,778.0,0.4678292242934456
36047058901,100938.0,390.0,989.0,358.0,0.3619817997977755
36047058902,,0.0,0.0,0.0,
36047059000,72292.0,401.0,721.0,451.0,0.6255201109570042
36047059100,130372.0,910.0,2509.0,1083.0,0.4316460741331208
36047059200,54919.0,841.0,1596.0,727.0,0.45551378446115287
36047059300,106389.0,495.0,1385.0,604.0,0.43610108303249095
36047059402,77500.0,556.0,2630.0,870.0,0.33079847908745247
36047059403,79148.0,533.0,1359.0,808.0,0.5945548197203826
36047059404,76179.0,761.0,2176.0,955.0,0.43887867647058826
36047059600,53212.0,469.0,1109.0,369.0,0.3327321911632101
36047059800,80633.0,502.0,1291.0,425.0,0.3292021688613478
36047060000,94482.0,782.0,3055.0,1455.0,0.4762684124386252
36047060600,94722.0,570.0,1599.0,671.0,0.41963727329580985
36047060800,68349.0,583.0,1934.0,494.0,0.25542916235780766
36047061002,78468.0,1170.0,2352.0,1349.0,0.5735544217687075
36047061003,49010.0,346.0,677.0,324.0,0.47858197932053176
36047061004,38137.0,2010.0,2290.0,916.0,0.4
36047061200,148693.0,67.0,499.0,193.0,0.3867735470941884
36047061600,172462.0,98.0,538.0,163.0,0.30297397769516726
36047062000,87052.0,116.0,648.0,132.0,0.2037037037037037
36047062200,66313.0,410.0,1053.0,220.0,0.20892687559354226
36047062600,76125.0,304.0,1330.0,427.0,0.32105263157894737
36047062800,108227.0,203.0,2006.0,479.0,0.23878364905284147
36047063200,87667.0,99.0,688.0,259.0,0.376453488372093
36047063600,117237.0,74.0,574.0,155.0,0.2700348432055749
36047063800,87375.0,137.0,962.0,410.0,0.4261954261954262
36047064000,144750.0,47.0,763.0,216.0,0.28309305373525556
36047064200,70625.0,334.0,879.0,212.0,0.24118316268486917
36047064400,91563.0,233.0,1010.0,346.0,0.3425742574257426
36047064600,92394.0,101.0,723.0,238.0,0.32918395573997233
36047064800,115669.0,108.0,798.0,185.0,0.23182957393483708
36047065000,85022.0,184.0,690.0,197.0,0.2855072463768116
36047065200,94643.0,61.0,467.0,152.0,0.32548179871520344
36047065400,124750.0,20.0,643.0,211.0,0.328149300155521
36047065600,113676.0,135.0,866.0,277.0,0.31986143187066973
36047065800,82917.0,97.0,707.0,263.0,0.371994342291372
36047066000,142907.0,128.0,889.0,318.0,0.3577052868391451
36047066200,70662.0,119.0,535.0,259.0,0.48411214953271026
36047066600,,0.0,0.0,0.0,
36047067000,90272.0,337.0,1351.0,531.0,0.3930421909696521
36047067200,79728.0,164.0,734.0,355.0,0.48365122615803813
36047067400,129028.0,91.0,891.0,332.0,0.372615039281706
36047067600,106833.0,93.0,952.0,428.0,0.4495798319327731
36047067800,101944.0,192.0,1402.0,814.0,0.5805991440798859
36047068000,91625.0,233.0,898.0,430.0,0.47884187082405344
36047068200,101976.0,264.0,1224.0,466.0,0.380718954248366
36047068600,88194.0,229.0,864.0,233.0,0.26967592592592593
36047068800,89750.0,189.0,941.0,404.0,0.4293304994686504
36047069000,102083.0,185.0,969.0,542.0,0.5593395252837977
36047069200,96375.0,217.0,1180.0,450.0,0.3813559322033898
36047069601,91745.0,335.0,1832.0,591.0,0.32259825327510916
36047069602,90917.0,392.0,2682.0,1252.0,0.4668158090976883
36047069800,138688.0,27.0,730.0,113.0,0.1547945205479452
36047070000,90522.0,153.0,713.0,175.0,0.24544179523141654
36047070201,115144.0,176.0,2535.0,504.0,0.19881656804733727
36047070202,,0.0,14.0,0.0,0.0
36047070203,,0.0,0.0,0.0,
36047070601,167857.0,79.0,1176.0,136.0,0.11564625850340136
36047070602,,0.0,0.0,0.0,
36047072000,72305.0,220.0,938.0,449.0,0.47867803837953093
36047072200,54583.0,252.0,1204.0,448.0,0.37209302325581395
36047072400,82218.0,267.0,925.0,431.0,0.46594594594594596
36047072600,98235.0,140.0,1044.0,607.0,0.5814176245210728
36047072800,71218.0,575.0,1595.0,695.0,0.43573667711598746
36047073000,130192.0,282.0,1193.0,608.0,0.509639564124057
36047073200,70250.0,123.0,908.0,333.0,0.3667400881057269
36047073400,96944.0,177.0,774.0,269.0,0.3475452196382429
36047073600,66213.0,410.0,1441.0,700.0,0.4857737682165163
36047073800,52221.0,566.0,1296.0,602.0,0.4645061728395062
36047074000,64211.0,394.0,1751.0,1099.0,0.6276413478012565
36047074200,71940.0,410.0,1208.0,557.0,0.4610927152317881
36047074400,155417.0,81.0,862.0,144.0,0.16705336426914152
36047074600,106923.0,236.0,837.0,277.0,0.3309438470728793
36047074800,88958.0,187.0,677.0,214.0,0.31610044313146235
36047075000,96207.0,359.0,1129.0,419.0,0.37112488928255094
36047075200,156513.0,0.0,403.0,25.0,0.062034739454094295
36047075400,138929.0,50.0,495.0,67.0,0.13535353535353536
36047075600,87396.0,87.0,857.0,160.0,0.1866977829638273
36047075800,55061.0,261.0,459.0,171.0,0.37254901960784315
36047076000,52021.0,560.0,1286.0,637.0,0.4953343701399689
36047076200,52929.0,819.0,1803.0,1004.0,0.5568496949528563
36047076400,81071.0,920.0,2206.0,1326.0,0.6010879419764279
36047076600,76964.0,406.0,1037.0,473.0,0.4561234329797493
36047076800,71250.0,458.0,1627.0,500.0,0.3073140749846343
36047077000,86768.0,516.0,1508.0,883.0,0.5855437665782494
36047077200,83971.0,486.0,1559.0,948.0,0.6080821039127646
36047077400,86455.0,745.0,1831.0,1068.0,0.5832878208629164
36047077600,75335.0,842.0,1635.0,895.0,0.5474006116207951
36047078000,110625.0,80.0,863.0,485.0,0.5619930475086906
36047078200,65183.0,816.0,1638.0,1019.0,0.6221001221001221
36047078400,101000.0,282.0,1180.0,421.0,0.35677966101694913
36047078601,73322.0,723.0,1360.0,840.0,0.6176470588235294
36047078602,70060.0,478.0,970.0,554.0,0.5711340206185567
36047078801,56314.0,429.0,1151.0,753.0,0.6542137271937446
36047078802,61635.0,342.0,630.0,422.0,0.6698412698412698
36047079001,106667.0,222.0,735.0,446.0,0.6068027210884354
36047079002,58859.0,672.0,1462.0,847.0,0.579343365253078
36047079201,76776.0,323.0,705.0,569.0,0.8070921985815603
36047079202,75370.0,459.0,917.0,509.0,0.5550708833151581
36047079400,77153.0,358.0,929.0,491.0,0.5285252960172229
36047079601,69223.0,1145.0,1996.0,1158.0,0.5801603206412825
36047079602,74769.0,1546.0,3280.0,2300.0,0.7012195121951219
36047079801,77214.0,1019.0,1675.0,933.0,0.5570149253731344
36047079802,92757.0,1944.0,3335.0,2209.0,0.662368815592204
36047080000,102431.0,669.0,1952.0,1068.0,0.5471311475409836
36047080200,95781.0,1062.0,2483.0,1211.0,0.4877164720096657
36047080400,56722.0,941.0,1827.0,781.0,0.4274767378215654
36047080600,70954.0,763.0,1909.0,1157.0,0.606076479832373
36047080800,12854.0,628.0,243.0,110.0,0.45267489711934156
36047081000,71607.0,442.0,1419.0,890.0,0.6272022551092319
36047081400,72632.0,511.0,1194.0,572.0,0.47906197654941374
36047081600,100000.0,542.0,1372.0,640.0,0.46647230320699706
36047081800,71464.0,1330.0,2037.0,1290.0,0.6332842415316642
36047082000,55000.0,1813.0,2936.0,1923.0,0.6549727520435967
36047082200,81484.0,2314.0,4228.0,2939.0,0.695127719962157
36047082400,54900.0,1312.0,2604.0,1783.0,0.684715821812596
36047082600,76181.0,1099.0,2168.0,1569.0,0.7237084870848709
36047082800,70380.0,794.0,2053.0,1232.0,0.6000974184120799
36047083000,62177.0,1196.0,3346.0,2368.0,0.7077106993424985
36047083200,93803.0,209.0,1108.0,558.0,0.5036101083032491
36047083400,97500.0,121.0,736.0,381.0,0.5176630434782609
36047083600,91378.0,150.0,915.0,368.0,0.4021857923497268
36047083800,69550.0,261.0,832.0,393.0,0.4723557692307692
36047084000,88646.0,357.0,908.0,506.0,0.5572687224669604
36047084600,59792.0,316.0,889.0,599.0,0.6737907761529809
36047084800,98125.0,224.0,718.0,440.0,0.6128133704735376
36047085000,99519.0,67.0,727.0,342.0,0.47042640990371387
36047085200,,0.0,12.0,9.0,0.75
36047085400,69125.0,424.0,1108.0,593.0,0.5351985559566786
36047085600,76667.0,787.0,1844.0,1169.0,0.6339479392624728
36047085800,54063.0,429.0,761.0,475.0,0.6241787122207622
36047086000,73450.0,636.0,1625.0,881.0,0.5421538461538462
36047086200,58542.0,574.0,1712.0,935.0,0.5461448598130841
36047086400,67143.0,483.0,1238.0,832.0,0.6720516962843296
36047086600,72863.0,497.0,1590.0,709.0,0.4459119496855346
36047086800,52539.0,823.0,1549.0,1111.0,0.7172369270497095
36047087000,59884.0,537.0,1336.0,707.0,0.5291916167664671
36047087200,74219.0,400.0,1524.0,684.0,0.44881889763779526
36047087401,38798.0,1158.0,1315.0,810.0,0.6159695817490495
36047087600,47105.0,410.0,690.0,449.0,0.6507246376811594
36047087800,60947.0,630.0,1218.0,841.0,0.6904761904761905
36047088001,59799.0,363.0,817.0,498.0,0.609547123623011
36047088002,97614.0,132.0,633.0,279.0,0.44075829383886256
36047088200,46461.0,1583.0,2424.0,1404.0,0.5792079207920792
36047088400,43347.0,1217.0,1848.0,1018.0,0.5508658008658008
36047088600,48949.0,1135.0,1612.0,873.0,0.5415632754342432
36047088800,51335.0,1101.0,1833.0,1234.0,0.6732133115111838
36047089000,62667.0,1581.0,2941.0,2040.0,0.6936416184971098
36047089200,28697.0,1321.0,851.0,633.0,0.7438307873090482
36047089400,51221.0,528.0,1074.0,808.0,0.7523277467411545
36047089600,33042.0,1237.0,1540.0,1032.0,0.6701298701298701
36047089800,76726.0,499.0,1181.0,949.0,0.8035563082133785
36047090000,33889.0,1131.0,1442.0,986.0,0.6837725381414702
36047090200,50625.0,664.0,1449.0,990.0,0.6832298136645962
36047090600,24972.0,1527.0,1080.0,669.0,0.6194444444444445
36047090800,23821.0,1156.0,1584.0,985.0,0.6218434343434344
36047091000,16628.0,2201.0,1412.0,1143.0,0.8094900849858357
36047091200,18502.0,1832.0,2392.0,1869.0,0.7813545150501672
36047091600,26581.0,1230.0,1245.0,719.0,0.5775100401606426
36047091800,40525.0,732.0,928.0,505.0,0.5441810344827587
36047092000,39005.0,679.0,623.0,332.0,0.5329052969502408
36047092200,48095.0,789.0,1370.0,706.0,0.5153284671532846
36047092400,33586.0,683.0,697.0,487.0,0.6987087517934003
36047092800,82645.0,353.0,1312.0,660.0,0.5030487804878049
36047093000,94188.0,287.0,1245.0,695.0,0.5582329317269076
36047093200,36042.0,397.0,530.0,447.0,0.8433962264150944
36047093400,86641.0,310.0,1178.0,699.0,0.5933786078098472
36047093600,74402.0,286.0,596.0,274.0,0.4597315436241611
36047093800,78018.0,444.0,1559.0,920.0,0.5901218729955099
36047094401,80064.0,381.0,1441.0,701.0,0.4864677307425399
36047094402,25208.0,1032.0,845.0,668.0,0.7905325443786982
36047094600,90750.0,173.0,957.0,596.0,0.6227795193312434
36047095000,96607.0,386.0,1420.0,848.0,0.5971830985915493
36047095400,93356.0,657.0,2320.0,1094.0,0.47155172413793106
36047095600,98750.0,424.0,2078.0,1265.0,0.6087584215591916
36047095800,70826.0,301.0,1720.0,990.0,0.5755813953488372
36047096000,,0.0,0.0,0.0,
36047096200,84048.0,76.0,773.0,465.0,0.6015523932729625
36047096400,102639.0,333.0,1270.0,717.0,0.5645669291338583
36047096600,67018.0,228.0,982.0,482.0,0.4908350305498982
36047096800,97679.0,133.0,675.0,325.0,0.48148148148148145
36047097000,64716.0,281.0,953.0,602.0,0.6316894018887723
36047097400,85234.0,200.0,1027.0,520.0,0.5063291139240507
36047098200,23639.0,1173.0,1220.0,846.0,0.6934426229508197
36047098400,112450.0,162.0,1027.0,463.0,0.4508276533592989
36047098600,94583.0,273.0,1225.0,738.0,0.6024489795918367
36047098800,75662.0,337.0,1058.0,755.0,0.7136105860113422
36047099000,88537.0,114.0,885.0,375.0,0.423728813559322
36047099200,88429.0,86.0,998.0,432.0,0.43286573146292584
36047099400,89744.0,103.0,921.0,497.0,0.5396308360477742
36047099600,73656.0,448.0,1423.0,731.0,0.5137034434293746
36047099800,91458.0,479.0,1750.0,682.0,0.38971428571428574
36047100400,83872.0,299.0,1396.0,553.0,0.3961318051575931
36047100600,106250.0,270.0,1203.0,579.0,0.48129675810473815
36047100800,89191.0,270.0,946.0,562.0,0.5940803382663847
36047101000,62330.0,415.0,1138.0,623.0,0.5474516695957821
36047101200,89773.0,235.0,1235.0,534.0,0.43238866396761133
36047101400,72367.0,192.0,1007.0,527.0,0.5233366434955313
36047101600,122125.0,18.0,719.0,239.0,0.33240611961057026
36047101800,93243.0,184.0,863.0,267.0,0.3093858632676709
36047102000,109565.0,96.0,1141.0,189.0,0.1656441717791411
36047102200,90000.0,202.0,1068.0,416.0,0.3895131086142322
36047102400,76724.0,142.0,896.0,244.0,0.27232142857142855
36047102600,110592.0,174.0,1334.0,599.0,0.4490254872563718
36047102801,72121.0,89.0,591.0,138.0,0.233502538071066
36047102802,,0.0,0.0,0.0,
36047103401,17824.0,1319.0,1074.0,700.0,0.6517690875232774
36047103402,,0.0,0.0,0.0,
36047105801,23657.0,2628.0,1836.0,926.0,0.5043572984749455
36047105804,45000.0,1992.0,2365.0,1003.0,0.4241014799154334
36047107001,60919.0,1012.0,2067.0,1113.0,0.5384615384615384
36047107002,,0.0,0.0,0.0,
36047107003,,0.0,0.0,0.0,
36047107800,75881.0,842.0,1981.0,974.0,0.491670873296315
36047109800,66985.0,274.0,1037.0,723.0,0.6972034715525555
36047110400,62143.0,909.0,1908.0,795.0,0.4166666666666667
36047110600,29919.0,1321.0,1193.0,756.0,0.633696563285834
36047111000,31674.0,1234.0,818.0,623.0,0.7616136919315404
36047111600,85011.0,329.0,1691.0,978.0,0.5783560023654643
36047111800,80467.0,875.0,1351.0,471.0,0.34863064396743154
36047112000,74089.0,702.0,1526.0,706.0,0.46264744429882043
36047112200,28778.0,807.0,1052.0,690.0,0.655893536121673
36047112400,44375.0,634.0,1606.0,947.0,0.5896637608966376
36047112600,69932.0,1105.0,2192.0,1252.0,0.5711678832116789
36047112800,52477.0,822.0,1580.0,1013.0,0.6411392405063291
36047113000,53263.0,891.0,1564.0,987.0,0.631074168797954
36047113200,47667.0,497.0,936.0,532.0,0.5683760683760684
36047113400,27170.0,894.0,824.0,574.0,0.6966019417475728
36047114201,41657.0,127.0,618.0,218.0,0.35275080906148865
36047114202,62241.0,523.0,1064.0,561.0,0.5272556390977443
36047114400,77957.0,621.0,1030.0,871.0,0.845631067961165
36047114600,83476.0,409.0,1204.0,713.0,0.5921926910299004
36047115000,71429.0,447.0,1137.0,649.0,0.5708003518029904
36047115200,53135.0,442.0,1291.0,593.0,0.45933384972889235
36047115600,28585.0,1113.0,1500.0,819.0,0.546
36047115800,62538.0,441.0,1024.0,757.0,0.7392578125
36047116000,57462.0,393.0,1058.0,438.0,0.41398865784499056
36047116200,59412.0,400.0,1101.0,478.0,0.43415077202543145
36047116400,66557.0,556.0,1401.0,623.0,0.4446823697359029
36047116600,50625.0,623.0,1412.0,684.0,0.48441926345609065
36047116800,65257.0,240.0,1163.0,398.0,0.3422184006878762
36047117000,,534.0,697.0,334.0,0.47919655667144906
36047117201,62273.0,255.0,1090.0,576.0,0.5284403669724771
36047117202,64167.0,933.0,2134.0,1069.0,0.5009372071227741
36047117400,,779.0,2083.0,1156.0,0.5549687950072012
36047117601,73566.0,550.0,1628.0,983.0,0.6038083538083538
36047117602,56970.0,656.0,1236.0,707.0,0.5720064724919094
36047117800,55938.0,179.0,642.0,206.0,0.32087227414330216
36047118000,,0.0,0.0,0.0,
36047118201,87180.0,545.0,1593.0,864.0,0.5423728813559322
36047118202,62237.0,592.0,1451.0,823.0,0.5671950379048932
36047118400,63454.0,765.0,2140.0,1031.0,0.48177570093457944
36047118600,80147.0,285.0,1352.0,690.0,0.5103550295857988
36047118800,56599.0,785.0,1999.0,1049.0,0.5247623811905953
36047119000,39021.0,576.0,591.0,490.0,0.8291032148900169
36047119200,85250.0,584.0,1679.0,833.0,0.49612864800476475
36047119400,69365.0,399.0,2183.0,1275.0,0.5840586349060926
36047119600,50563.0,1255.0,2592.0,1425.0,0.5497685185185185
36047119800,39940.0,713.0,1301.0,782.0,0.601076095311299
36047120000,43546.0,585.0,1212.0,566.0,0.466996699669967
36047120200,114153.0,142.0,700.0,286.0,0.4085714285714286
36047120801,57313.0,728.0,1772.0,1037.0,0.585214446952596
36047120802,33190.0,976.0,1709.0,1052.0,0.6155646576945583
36047120803,72451.0,290.0,1175.0,412.0,0.3506382978723404
36047121000,17708.0,1600.0,969.0,909.0,0.9380804953560371
36047121400,24964.0,1357.0,1056.0,756.0,0.7159090909090909
36047122000,57055.0,1185.0,2630.0,1305.0,0.49619771863117873
36047123700,51157.0,772.0,1716.0,170.0,0.09906759906759907
36047150200,128472.0,319.0,1212.0,546.0,0.4504950495049505
36047152200,224808.0,300.0,2126.0,634.0,0.2982126058325494
36047990100,,0.0,0.0,0.0,
36061000100,,0.0,0.0,0.0,
36061000201,45582.0,803.0,748.0,353.0,0.47192513368983957
36061000202,34710.0,2803.0,2861.0,1288.0,0.4501922404753583
36061000500,,0.0,0.0,0.0,
36061000600,25655.0,4452.0,3404.0,1520.0,0.44653349001175086
36061000700,184730.0,4586.0,7014.0,3866.0,0.5511833475905332
36061000800,28607.0,3786.0,3603.0,1462.0,0.4057729669719678
36061000900,222167.0,733.0,1385.0,539.0,0.3891696750902527
36061001001,109352.0,342.0,865.0,305.0,0.35260115606936415
36061001002,23658.0,2203.0,1634.0,1117.0,0.6835985312117503
36061001200,91154.0,1416.0,1793.0,776.0,0.4327941996653653
36061001300,199576.0,2243.0,3406.0,1733.0,0.5088079859072225
36061001401,89873.0,1067.0,1499.0,738.0,0.4923282188125417
36061001402,46615.0,1480.0,1858.0,1041.0,0.5602798708288482
36061001501,119293.0,2428.0,3818.0,1799.0,0.4711891042430592
36061001502,160466.0,3614.0,6786.0,2746.0,0.40465664603595636
36061001600,46860.0,2944.0,3680.0,1438.0,0.3907608695652174
36061001800,74485.0,2723.0,3776.0,1852.0,0.4904661016949153
36061002000,26031.0,1753.0,1175.0,536.0,0.45617021276595743
36061002100,250001.0,2469.0,4469.0,2038.0,0.45603043186395165
36061002201,35700.0,2302.0,2850.0,1518.0,0.5326315789473685
36061002202,121389.0,853.0,1734.0,653.0,0.37658592848904265
36061002400,17922.0,1457.0,1001.0,619.0,0.6183816183816184
36061002500,21949.0,1766.0,1172.0,599.0,0.5110921501706485
36061002601,35625.0,1714.0,1772.0,894.0,0.5045146726862303
36061002602,71907.0,1426.0,2215.0,1058.0,0.47765237020316026
36061002700,134583.0,482.0,439.0,159.0,0.3621867881548975
36061002800,52305.0,2417.0,3461.0,1865.0,0.5388616006934412
36061002901,11406.0,75.0,2.0,2.0,1.0
36061002902,,1497.0,1445.0,575.0,0.39792387543252594
36061003001,90222.0,1909.0,2944.0,1491.0,0.506453804347826
36061003002,68382.0,1527.0,1763.0,821.0,0.46568349404424275
36061003100,190769.0,631.0,1486.0,439.0,0.29542395693135937
36061003200,88070.0,3576.0,3830.0,2020.0,0.5274151436031331
36061003300,250001.0,1618.0,3459.0,1239.0,0.35819601040763227
36061003400,109148.0,2928.0,4811.0,2170.0,0.4510496778216587
36061003601,55714.0,1210.0,1544.0,651.0,0.4216321243523316
36061003602,144464.0,1310.0,1949.0,843.0,0.4325295023088763
36061003700,246250.0,1352.0,2330.0,1253.0,0.5377682403433477
36061003800,68647.0,4241.0,4987.0,1745.0,0.34990976539001406
36061003900,190588.0,1569.0,3481.0,1411.0,0.40534329215742604
36061004001,122383.0,1832.0,2184.0,715.0,0.3273809523809524
36061004002,153838.0,1826.0,3537.0,1478.0,0.41786824992931865
36061004100,100096.0,2672.0,3843.0,1500.0,0.39032006245121
36061004200,163750.0,1281.0,2700.0,774.0,0.2866666666666667
36061004300,97133.0,2106.0,2252.0,987.0,0.4382770870337478
36061004400,142975.0,5997.0,9414.0,3690.0,0.3919694072657744
36061004500,158393.0,312.0,602.0,246.0,0.40863787375415284
36061004700,148750.0,1254.0,1827.0,827.0,0.4526546250684182
36061004800,173239.0,2127.0,3777.0,1537.0,0.40693672226634897
36061004900,141731.0,1774.0,3037.0,1249.0,0.4112611129404017
36061005000,194750.0,2196.0,3082.0,1538.0,0.4990266060999351
36061005200,193958.0,833.0,1723.0,382.0,0.2217063261752757
36061005400,152018.0,1964.0,3002.0,1541.0,0.5133244503664224
36061005501,190408.0,1220.0,2601.0,641.0,0.24644367550941945
36061005502,138854.0,816.0,1072.0,415.0,0.3871268656716418
36061005600,186028.0,2013.0,2430.0,807.0,0.33209876543209876
36061005700,236250.0,832.0,1704.0,694.0,0.4072769953051643
36061005800,186191.0,2004.0,3045.0,1315.0,0.4318555008210181
36061005900,166250.0,1628.0,3037.0,928.0,0.30556470200856106
36061006000,202632.0,1481.0,2894.0,927.0,0.3203178991015895
36061006100,250001.0,1588.0,2903.0,1129.0,0.38890802617981396
36061006200,96912.0,1090.0,1853.0,615.0,0.3318942255801403
36061006300,172687.0,2523.0,3794.0,1417.0,0.37348444913020556
36061006400,118201.0,3575.0,4888.0,1775.0,0.3631342062193126
36061006500,118698.0,2507.0,4107.0,1476.0,0.3593864134404675
36061006600,126995.0,5334.0,7055.0,2758.0,0.3909284195605953
36061006700,120964.0,2911.0,3676.0,1499.0,0.40778019586507075
36061006800,146051.0,2748.0,4391.0,1274.0,0.2901389205192439
36061006900,231136.0,805.0,1526.0,534.0,0.34993446920052423
36061007001,153902.0,1465.0,2344.0,586.0,0.25
36061007002,143183.0,1867.0,2733.0,763.0,0.2791803878521771
36061007100,173615.0,2281.0,3464.0,1344.0,0.38799076212471134
36061007200,139577.0,3797.0,5413.0,2240.0,0.41381858488823203
36061007300,146964.0,2932.0,3891.0,1831.0,0.4705731174505269
36061007400,192897.0,2491.0,3701.0,1155.0,0.31207781680626856
36061007500,119250.0,1676.0,2406.0,638.0,0.2651704073150457
36061007600,127308.0,1220.0,1645.0,715.0,0.43465045592705165
36061007700,161094.0,2936.0,4039.0,2072.0,0.512998266897747
36061007800,149915.0,4339.0,6392.0,1746.0,0.27315394242803503
36061007900,127188.0,2076.0,2326.0,826.0,0.355116079105761
36061008000,163454.0,2321.0,3619.0,992.0,0.2741088698535507
36061008100,156265.0,3097.0,4637.0,2361.0,0.5091654086693983
36061008200,222273.0,1588.0,2320.0,544.0,0.23448275862068965
36061008300,70986.0,1796.0,2068.0,1226.0,0.59284332688588
36061008400,250001.0,724.0,974.0,381.0,0.39117043121149897
36061008601,161548.0,1298.0,1973.0,343.0,0.17384693360364928
36061008602,,0.0,0.0,0.0,
36061008603,215981.0,1455.0,2601.0,395.0,0.1518646674356017
36061008700,136620.0,2970.0,4146.0,1833.0,0.44211287988422576
36061008800,117442.0,3953.0,5374.0,1459.0,0.2714923706736137
36061008900,95355.0,2453.0,3495.0,1284.0,0.36738197424892705
36061009000,149063.0,3573.0,5019.0,1625.0,0.3237696752341104
36061009100,188867.0,2749.0,4468.0,1800.0,0.40286481647269473
36061009200,166734.0,779.0,948.0,270.0,0.2848101265822785
36061009300,94441.0,4322.0,4916.0,2110.0,0.4292107404393816
36061009400,171875.0,32.0,40.0,4.0,0.1
36061009500,176944.0,1205.0,1714.0,518.0,0.30221703617269546
36061009600,,132.0,197.0,63.0,0.3197969543147208
36061009700,67218.0,2215.0,2474.0,1020.0,0.412287793047696
36061009800,124433.0,3630.0,4706.0,1734.0,0.3684657883552911
36061009901,250001.0,622.0,1331.0,379.0,0.284748309541698
36061009902,148706.0,1677.0,2146.0,655.0,0.30521901211556385
36061009903,175333.0,483.0,643.0,252.0,0.39191290824261277
36061010000,103417.0,995.0,1005.0,271.0,0.26965174129353237
36061010100,97242.0,956.0,1218.0,672.0,0.5517241379310345
36061010200,91157.0,136.0,146.0,13.0,0.08904109589041095
36061010300,103838.0,1457.0,1898.0,915.0,0.482086406743941
36061010400,181333.0,387.0,492.0,110.0,0.22357723577235772
36061010601,224898.0,2575.0,4134.0,827.0,0.20004837929366232
36061010602,190685.0,1614.0,2955.0,458.0,0.15499153976311336
36061010801,169293.0,1519.0,1860.0,396.0,0.2129032258064516
36061010802,131171.0,1916.0,2291.0,745.0,0.325185508511567
36061010803,160111.0,729.0,1089.0,366.0,0.33608815426997246
36061010900,146042.0,80.0,109.0,37.0,0.3394495412844037
36061011000,163371.0,3070.0,4513.0,1609.0,0.35652559273210727
36061011100,102297.0,2576.0,3480.0,1376.0,0.3954022988505747
36061011201,198750.0,452.0,481.0,168.0,0.3492723492723493
36061011202,198000.0,185.0,285.0,40.0,0.14035087719298245
36061011203,204375.0,419.0,581.0,200.0,0.3442340791738382
36061011300,82500.0,40.0,49.0,28.0,0.5714285714285714
36061011401,250001.0,408.0,522.0,70.0,0.13409961685823754
36061011402,176667.0,851.0,1285.0,538.0,0.41867704280155643
36061011500,145521.0,1624.0,2198.0,789.0,0.35896269335759784
36061011600,90938.0,1957.0,2186.0,710.0,0.32479414455626715
36061011700,109740.0,2912.0,3906.0,1516.0,0.38812083973374295
36061011800,159134.0,3516.0,5537.0,2250.0,0.4063572331587502
36061011900,15971.0,977.0,226.0,121.0,0.5353982300884956
36061012000,153086.0,1095.0,1347.0,491.0,0.3645137342242019
36061012101,56935.0,1499.0,1476.0,451.0,0.3055555555555556
36061012102,54735.0,3129.0,2335.0,1207.0,0.5169164882226981
36061012200,231016.0,801.0,1047.0,291.0,0.27793696275071633
36061012400,140250.0,3601.0,5691.0,2657.0,0.4668775259181163
36061012500,137772.0,1336.0,1639.0,513.0,0.31299572910311163
36061012601,104460.0,2545.0,4110.0,1362.0,0.33138686131386863
36061012602,194650.0,1829.0,2889.0,989.0,0.34233298719280025
36061012700,145488.0,3800.0,5586.0,2044.0,0.3659147869674185
36061012800,205685.0,1303.0,2305.0,469.0,0.203470715835141
36061012901,117622.0,3845.0,5456.0,2293.0,0.42027126099706746
36061012902,100991.0,990.0,1687.0,553.0,0.3278008298755187
36061013000,191016.0,1004.0,1735.0,625.0,0.36023054755043227
36061013100,107018.0,1736.0,1886.0,572.0,0.30328738069989397
36061013201,157969.0,1006.0,1510.0,858.0,0.5682119205298013
36061013202,80132.0,1514.0,1906.0,590.0,0.3095487932843652
36061013203,114304.0,2007.0,2926.0,1084.0,0.37047163362952834
36061013300,111223.0,3388.0,4321.0,2100.0,0.48599861143253875
